Row,Flag,Question,Answer,Category,Reason
5076,#yellowflag,"2.1.21.5Licensure of SoftwareThe Contractor must provide HHSC with a fully paid-up, irrevocable, nonexclusive, worldwide perpetual license to use all software provided under this RFP from the date of ",?,EMPTY,No answer content
5077,#yellowflag,"2.1.8.25.6provide update materials, to reflect changes, within 90 days of HHSCs acceptance of any changes or enhancements at no additional charge to HHSC; and(we cannot have them accept, but prime mig",,EMPTY,No answer content
5078,#yellowflag,2.1.8.26.4if the Respondent is capable of restoring from a snapshot or specific point in time.(they will need backupify or spanning or such) ,,EMPTY,No answer content
5079,#yellowflag,"2.1.8.27.2the ability for HHSC to modify the existing program or environment, add new related services or functionality, and/or to request additional database development, if necessary;(we meet the in",?,EMPTY,No answer content
5080,#yellowflag,"2.1.8.9The Respondent must address whether or not the system meets Health and Human Services Enterprise Information Security Standards and Guidelines (EISSG) version 5.1, reference Exhibit E;(@Troy He",,EMPTY,No answer content
5081,#redflag,CONTRACTOR must report all incidents (excluding security incidents) to HHSC via e-mail or telephone (if e-mail is unavailable) within five (5) minutes afterCONTRACTOR determines an incident has occurr,?,EMPTY,No answer content
5082,#redflag,Propose a response time but not to exceed eight (8) seconds as stated in the awarded Vendor's proposal.(no way to measure) ,?,EMPTY,No answer content
5083,#yellowflag,"Multitenancy SaaS environments, running multiple customers across a shared infrastructure, put compliance at risk without additional precautions. The State reserves the right to monitor, audit and ver",,EMPTY,No answer content
5084,#redflag,"PAPP-0010 Protect all data and voice connectivity between PMES interfaces, transmission lines, communications bridges, and linkages from unauthorized access, in accordance with federal and State requi",,EMPTY,No answer content
5085,#yellowflag,"PAPP-0053 Provide a searchable, date-driven audit trail to track any changes to Provider records.(may be FAT? maybe Event Monitoring) ",,EMPTY,No answer content
5086,#yellowflag,"PAPP-0060 Provide a solution that complies with State and federal accessibility standards, guidelines, policy, and procedures relating to electronic information resources. The solution will have effec",,EMPTY,No answer content
5087,#redflag,"PAPP-0061 Coordinate with and demonstrate recovery capability to the State the BCCP every calendar year as directed by the State, in conjunction with the annual disaster recovery demonstration.(the st",,EMPTY,No answer content
5088,#redflag,"PAPP-0064 Perform a test of data extraction and reconstruction, to verify the Recovery Point Objective (RPO) and Recovery Time Objective (RTO), with a State-defined portion of the data on an annual ba",,EMPTY,No answer content
5089,#redflag,"PAPP-0067 Complete the recovery from all disasters with the RTO of 1-2 hours and RPO of 4 hours.(our RTO is 12, our RPO is 4) ",,EMPTY,No answer content
5090,#yellowflag,PAPP-0102 Submit an annual PMES maintenance schedule by September 1st of each year for State review and approval.(state cannot approve) ,,EMPTY,No answer content
5091,#yellowflag,PAPP-0104 Notify and obtain approval from the State prior to scheduling non-emergency system downtime or maintenance for PMES during normal hours of operation as documented in the State-approved Syste,,EMPTY,No answer content
5092,#yellowflag,"PAPP-0107 Provide on a State-approved schedule, reports of all hardware, software, and network maintenance activities that affect PMES, to the State with content and in a media and format approved by ",,EMPTY,No answer content
5093,#redflag,"PAPP-0108 Notify the State at least sixty (60) calendar days prior to the installation or implementation of hardware, software network and data center environmental changes that affect systems utilize",,EMPTY,No answer content
5094,#redflag,"PAPP-0116 Ensure system response time is less than two (2) seconds for 99.5% of the time, as measured monthly during calendar month. Response time is measured from the time the data packets leave the ",,EMPTY,No answer content
5095,#redflag,"PAPP-0117 Maintain 99.5% uptime for all PMES applications, except for planned State approved downtime, based on Priority Levels as defined in the State-approved System Availability and Incident Notifi",,EMPTY,No answer content
5096,#redflag,PAPP-0120 Online user interface response time must be &lt;= 4 seconds from the TMMIS vendor firewall.(we have no way to do this),,EMPTY,No answer content
5097,#redflag,PAPP-0121 Website response time is &lt;= 2 seconds 99.5% of the time measured at the Contractor?s router.(we have no way to do this),,EMPTY,No answer content
5098,#yellowflag,"PBUS-0002 Perform all PMES Contract services inside the continental United States (U.S), unless approved by the State in advance. At no time should data at rest or in transit leave the continental U.S",,EMPTY,No answer content
5099,#redflag,PBUS-0004 Conduct a State-defined criminal background check on all contract-related staff. The Contractor is also expected to conduct a follow-up criminal background check every two (2) years for all ,,EMPTY,No answer content
5100,#redflag,"PBUS-0013 Report any potential Contract compliance deficiencies and operational issues to the State that impact service delivery to State Medicaid clients, Providers, and/or State-approved Trading Par",,EMPTY,No answer content
5101,#yellowflag,"PCRT-0001 Perform all activities necessary to complete the MECT Operational Milestone Reviews and MMIS Certification, Final Review, per CMS State Medicaid Manual in order to achieve final CMS certific",,EMPTY,No answer content
5102,#redflag,"PCRT-0006 Notify the State, in writing, within two (2) business days of discovery of deficiency or potential deficiency with modernized PMES that may result in not meeting ongoing certification requir",,EMPTY,No answer content
5103,#yellowflag,PCRT-0012 Receive certification by CMS within twelve (12) months of the PMES Operational Start Date.(prime will need to absorb this $10k/day risk) ,,EMPTY,No answer content
5104,#yellowflag,PPJM-0001 Provide and facilitate a State on-site review of Contractor's operational site and data center as part of the Operation Readiness Review Plan. The Contractor is responsible for the travel co,,EMPTY,No answer content
5105,#yellowflag,"PPJM-0016 Provide a warranty that PMES meets and maintains the CMS MMIS certification requirements, the Contract requirements as defined in this RFP, the State-approved design and development document",,EMPTY,No answer content
5106,#yellowflag,"PTST-0001 Provide and maintain a full scale production equivalent test environment with functions, database tables and files, and data elements in accordance with State-approved processes and procedur",,EMPTY,No answer content
5107,#yellowflag,"PTUR-0004 Purge all State data from the Contractor's systems and backups, once the State has confirmed in writing, the receipt and usability of all data from the Contractor. The purging methods used m",,EMPTY,No answer content
5108,#yellowflag,"The Community IT system MUST adhere to all NHSScotland eHealth standards, policies and guidelines in respect of data definitions, information governance, technical operation and security.(the Prime wi",,EMPTY,No answer content
5109,#yellowflag,The Community IT System MUST have a dedicated Justice Service area that will allow recording of details of the interactions that take place with individuals supported by Justice Services.(unclear what,,EMPTY,No answer content
5110,#redflag,"The Contractor must notify Council immediately (within 24 hours) of any risks or compromise to Council data or any incidents or concerns which may impact on the confidentiality, integrity or availabil",,EMPTY,No answer content
5111,#redflag,The Contractor shall allow for audits of its Data Processing activity by the Council or the Council?s designated auditor.(we might agree to mutually agreed upon) ,,EMPTY,No answer content
5112,#yellowflag,The Contractor shall disclose to the Contract Administrator the names and addresses of all employees to be engaged in the provision of the Service and will ensure that proper checks/vetting has been c,,EMPTY,No answer content
5113,#redflag,"The Contractor shall permit any Council representative, following the giving of reasonable notice, except in cases of urgency, to have access to any of its premises to inspect such premises to ensure ",,EMPTY,No answer content
5114,#yellowflag,"The Contractor shall recheck the status of their existing employees, agents and anyone else involved in the supply of the Services not less than every three (3) years in order to ensure that their Dis",,EMPTY,No answer content
5115,#redflag,12.9.3. comply with any and all record-keeping requirements of Immigration Legislation and provide documentary evidence that it has so complied (to the Authority?s reasonable satisfaction) within 14 d,,EMPTY,No answer content
5116,#yellowflag,and the Contractor shall ensure that such back-ups (and copies of back-ups) are available to the Authority at all times upon request and are delivered to the Authority at regular intervals prescribed ,,EMPTY,No answer content
5117,#yellowflag,"An HR vetting procedures in line with the HMG Baseline Personnel Security Standard.Including Disclosure and Barring Service (or their Scottish, NI or offshore equivalent) check for those handling Enha",,EMPTY,No answer content
5118,#redflag,"Are all staff involved in any sensitive post (eg IS Mgr, system admin, DBAs, network admins) cleared by the Disclosure and Barring Service (DBS)?(no. we have our own process) ",,EMPTY,No answer content
5119,#yellowflag,Are all your staff involved in the storage / processing of the Council(s)' information or the provision of the Service to the Council(s) vetted to at least the Baseline Personnel Security Standard (BP,,EMPTY,No answer content
5120,#yellowflag,"Are you certified to the Government's Public Services Network Code of Connection (PSN CoCo)?(No, but really should not be applicable. should discuss w/ Prime) ",,EMPTY,No answer content
5121,#redflag,Do you apply all patches within one month of identification?(no. it varies by priority) ,,EMPTY,No answer content
5122,#redflag,"Do you resolve or mitigate all Critical / High vulnerabilities within one month of identification?(not necessarily, but seems to contradict above. we should ask for clarification). ",,EMPTY,No answer content
5123,#yellowflag,Do you use any DNS filtering service?(it is unclear if they are requiring us to have one. we cannot say we comply with anything in section 14) ,,EMPTY,No answer content
5124,#yellowflag,"Encrypted Virtual Private Networks protecting all information shared between the Service Provider and the Customer.(need to discuss with partner. we can do TLS encryption, but not a VPN) ",,EMPTY,No answer content
5125,#yellowflag,"For any offshore service, the Service Provider must strictly host all access controls and associated mechanisms within the UK and managed and administered by UK staff.Full monitoring of access to be f",,EMPTY,No answer content
5126,#yellowflag,"if the Contractor cannot itself restore or procure the restoration of the Authority Data pursuant to Clause 5.8.1, the Authority shall be entitled to restore or procure the restoration of Authority Da",,EMPTY,No answer content
5127,#yellowflag,"Is the Council(s)'s data kept separate from other customers' data within the data centre / application / etc?(logically yes, but physically no) ",,EMPTY,No answer content
5128,#redflag,"Subject to Clause 20.7 below, the Contractor shall notify the Authority immediately if it:20.6.5. receives a request from any third Party for disclosure of Personal Data where compliance with such req",,EMPTY,No answer content
5129,#yellowflag,"the Authority shall be entitled to require the Contractor (at the Contractor?s expense) to restore or procure the restoration of Authority Data to the last available ""good"" back-up (meaning a back-up ",,EMPTY,No answer content
5130,#redflag,"The breach of Clause 12.4 will be regarded by the Authority as a matter of serious misconduct and, without prejudice to any of the Authority?s other rights under this Contract or at law, the Authorise",,EMPTY,No answer content
5131,#redflag,The Contractor shall:12.9.2. not employ as any member of Staff any person who is not eligible to work in the United Kingdom pursuant to Immigration Legislation; (this can at best apply to the project ,,EMPTY,No answer content
5132,#yellowflag,The Service Provider must include a Security section within its quarterly Assurance Report to the Customer.(the Prime will need to do this) ,,EMPTY,No answer content
5133,#redflag,"The Service Provider must not host or process or access information from outside the European Economic Area.(we will not host outside the EEA, but we will access for support purposes) ",,EMPTY,No answer content
5134,#redflag,The system must provide monitoring of performance and response metrics and these should be reported upon on a monthly or quarterly (to be agreed) basis as part of SLA reviews.(standard performance mea,,EMPTY,No answer content
5135,#redflag,"Without affecting the Contractor?s rights and obligations as an employer, the Authorised Officer may, to the extent reasonably necessary to protect the standards and reputation of the Authority, and f",,EMPTY,No answer content
5136,#yellowflag,4.2.2.2. The Cabinet Office has pledged to support the Welsh Government?s plan to reach one million Welsh speakers by 2050 by treating the English and Welsh languages on an equal footing. Civil Servic,,EMPTY,No answer content
5137,#yellowflag,"Do you have staff currently vetted to the required levels or if not, are you willing to have staff vetted as required?Supplier to have staff vetted to at least HMG Baseline Personnel Security Standard",,EMPTY,No answer content
5138,#yellowflag,"Please provide details of the hardware, software and sub-processors, which will be used for the purposes of the Contract. (there is a limit to the level of detail we can provide, but we have a solid G",,EMPTY,No answer content
5139,#yellowflag,The supplier must conduct a CHECK Green Light ITHC annually on your platform or permit the College to do so (this may include testing the hosting environment). (the Prime will need to bid these servic,,EMPTY,No answer content
5140,#redflag,"13.3 The Service Provider shall not store, copy, disclose, process or use the Customer Data except as necessary for the performance by the Service Provider of its obligations under this Contract or as",,EMPTY,No answer content
5141,#redflag,Annual Availability Limit: 99.99% = 52.56 minutes(we cannot commit to this) ,,EMPTY,No answer content
5142,#redflag,Any necessary planned downtime the Supplier requires must be negotiated with the Authority prior to commencement of downtime.(we cannot negotiate) ,,EMPTY,No answer content
5143,#yellowflag,Expected performance service levels are as follows;98% of response times in &lt; 2 seconds99.9% response times in &lt; 5 seconds(no way to measure) ,,EMPTY,No answer content
5144,#yellowflag,"if the monthly Availability for the Services falls below 99.98%, the Service Provider will credit the Customer?s next monthly Charge in accordance with the appropriate Service Credit calculated in ref",,EMPTY,No answer content
5145,#redflag,Resolution limit (hours): 2(we cannot commit to a resolution limit) ,,EMPTY,No answer content
5146,#yellowflag,The Service Provider confirms that all Service Provider Personnel employed or engaged by the Service Provider at the Effective Date were vetted and recruited on a basis that is equivalent to and no le,,EMPTY,No answer content
5147,#yellowflag,"The Service Provider shall comply with the Staff Vetting Procedures in respect of all Service Provider Personnel employed or engaged in the provision of the Services. (we have our procedures, they wil",,EMPTY,No answer content
5148,#yellowflag,"The Supplier must provide a rolling planned maintenance schedule, which shall be agreed on an on-going basis.(they can agree, but we cannot change our schedule) ",,EMPTY,No answer content
5149,#redflag,Backups must be retained for no less than 12 months(we do 90 days) ,,EMPTY,No answer content
5150,#redflag,"Suppliers must provide for feeds of infrastructure and application layer data into the SIEM solution in real-time.(we can do application layer, but not infrastructure level) ",,EMPTY,No answer content
5151,#redflag," The solution shall be Cloud based, have no single points of failure, be hosted over geographically diverse locations, and designed to be available 24x7x365, with a minimum availability of 99.5%. Clou",,EMPTY,No answer content
5152,#redflag, The solution shall be designed to ensure there is no data loss and a Recovery Point Objective of zero hours.(our RPO is 4 hours) ,,EMPTY,No answer content
5153,#redflag,"The solution should disable the Copy+paste function for programs with access to personal data(we do this for our staff, but not possible for end users) ",,EMPTY,No answer content
5154,#redflag,The solution should prevent screen captures from being made(as above) ,,EMPTY,No answer content
5155,#redflag,Web Application Firewalls (WAF) and Distributed Denial of Services protection (DDoS) must be provided. (we don't use WAFs) ,,EMPTY,No answer content
5156,#yellowflag,"6.16.2. Services must be available 24 hours a day, 7 days a week, 365 days a year. Services must have a zero-downtime approach to maintenance deployment, whereby maintenance work is undertaken without",,EMPTY,No answer content
5157,#yellowflag,"7.1.6. ...The successful supplier shall not, and shall ensure that none of its sub-contractors shall not, transfer DVLA Data outside the EEA without the prior written consent of the DVLA and the succe",,EMPTY,No answer content
5158,#yellowflag,"2.3 In the delivery of your service which of the following types of our data do you store/process?(it is unlikely that we will be storing TS, but there may be Secret. we need clarification) ",,EMPTY,No answer content
5159,#yellowflag,"2.4 What volume of personal data do you process?(unclear if this is for all customers or for DVLA, but either way, would be hard to quantify) ",,EMPTY,No answer content
5160,#redflag,6.16.1. Service availability must be 99.99%.(we cannot commit to four 9s) ,,EMPTY,No answer content
5161,#redflag,6.17.1. The proposed solution must offer UK based support.(we need clarification on this as we have a follow the sun model) ,,EMPTY,No answer content
5162,#yellowflag,7.1.1. Security ClearanceBidders are required to confirm in their tender that any Contractor Personnel (including sub-contractors) that will be accessing the DVLA Site to provide routine maintenance o,,EMPTY,No answer content
5163,#redflag,For any staff with escalated privileges with data or systems bidders are required to confirm in their tender response that any successful supplier?s staff that have access to the DVLA site and DVLA Sy,,EMPTY,No answer content
5164,#yellowflag,"All access to the Production environment will be strictly regulated and controlled. Access to the Production area will only be via Buyer approved locations and devices, and any remote support users wi",,EMPTY,No answer content
5165,#redflag,All Supplier Staff shall be subject to a pre-employment check before they may participate in the provision and or management of the Services. Such pre-employment checks must include all pre-employment,,EMPTY,No answer content
5166,#yellowflag,a report created by the Supplier to the Buyer?s senior responsible officer which summarises the Supplier?s performance over the relevant Service Period as more particularly described in Paragraph1.3 (,,EMPTY,No answer content
5167,#redflag,"as soon as reasonably practicable and, in any event, within 2 Working Days, following the Breach of Security or attempted Breach of Security, provide to the Buyer full details of the Breach of Securit",,EMPTY,No answer content
5168,#yellowflag,"By the date specified in the Detailed Implementation Plan, the Supplier shall prepare and submit to the Buyer the risk management documentation for the Core Information Management System, which shall ",,EMPTY,No answer content
5169,#redflag,"conduct vulnerability scanning and assessments of the Core Information Management System monthly;(we do this at least 3 times a year, but not monthly) ",,EMPTY,No answer content
5170,#redflag,"from the date specified in the Accreditation Plan and within 5 Working Days of the end of each subsequent month during the Contract Period, provide the Buyer with a written report which details both p",.,EMPTY,No answer content
5171,#redflag,"If any Security Test identifies any non-compliance with the Authority?s Security Requirements, the Supplier shall, at its own expense, undertake those actions required in order to rectify such identif",,EMPTY,No answer content
5172,#redflag,"If the Buyer issues a Risk Management Rejection Notice, the Supplier shall, within 20 Working Days of the date of the Risk Management Rejection Notice:address all of the issues raised by the Buyer in ",,EMPTY,No answer content
5173,#redflag,"If the Buyer issues a Risk Management Rejection Notice, the Supplier shall, within 20 Working Days of the date of the Risk Management Rejection Notice:address all of the issues raised by the Buyer in ",,EMPTY,No answer content
5174,#yellowflag,"If the Supplier fails to implement a change set out in the Required Changes Register by the date agreed with the Authority, such failure shall constitute a material Default and the Supplier shall: (we",,EMPTY,No answer content
5175,#redflag,"If the Supplier fails to patch vulnerabilities in the Core Information Management System in accordance with Paragraph 9.3, such failure shall constitute a material Default and the Buyer may by termina",,EMPTY,No answer content
5176,#redflag,"If the Supplier is unlikely to be able to mitigate the vulnerability within the timescales under Paragraph 10, the Supplier shall immediately notify the Authority.(we cannot notify something we do not",,EMPTY,No answer content
5177,#yellowflag,Implement audit and monitoring of the Core Information Management System sufficient to comply with any applicable Relevant Requirements and to prevent or detect any Prohibited Act;Keep sufficient reco,,EMPTY,No answer content
5178,#redflag,"In addition to the obligations contained in Clause15, the Supplier must ensure that the Key Subcontract with each CIMS Sub-contractor:contains obligations no less onerous on the Key Sub-contractor tha",,EMPTY,No answer content
5179,#redflag,In all cases the solution must provide a Recovery Time Objective (RTO) of 3 hours. (we can commit to a RTO of 12 hours) ,,EMPTY,No answer content
5180,#redflag,In all cases the solution must support a Recovery Point Objective (RPO) of the last committed transaction. The solution components need to support zero data loss when deployed in accordance with the P,,EMPTY,No answer content
5181,#yellowflag,Measurement of Help Desk response times will be based on the time taken for a Help Desk operative to answer a call. Calls receiving an automated response or placed into a queuing system shall be deeme,,EMPTY,No answer content
5182,#redflag,"OFFICIAL-SENSITIVE, the Supplier shall implement such additional measures as agreed with the Buyer from time to time in order to ensure that such information is safeguarded in accordance with the appl",,EMPTY,No answer content
5183,#redflag,Roles which are likely to require additional vetting and a specific national security vetting clearance include system administrators whose role would provide those individuals with privileged access ,,EMPTY,No answer content
5184,#redflag,"Service Availability % = where:MP = total number of minutes, excluding Permitted Maintenance, within the relevant Service Period;(this is not how we calculate uptime) ",,EMPTY,No answer content
5185,#redflag,"Service Availability shall be measured as a percentage of the total time in a Service Period, in accordance with the following formula:(this is not how we calculate availability) ",,EMPTY,No answer content
5186,#redflag,"Service Points, and therefore Service Credits, shall accrue for any KPI Failure and shall be calculated in accordance with Paragraphs2, 3 and 5(We cannot agree to service credits for anything but avai",,EMPTY,No answer content
5187,#redflag,"Subject to Paragraph 9.4, the Supplier shall procure the application of security patches to vulnerabilities in the Core Information Management System within:<ol><li>seven (7) days after the public rel",,EMPTY,No answer content
5188,#redflag,"Subject to Paragraph 9.4, the Supplier shall procure the application of security patches to vulnerabilities in the Core Information Management System within:seven (7) days after the public release of ",,EMPTY,No answer content
5189,#redflag,"The Buyer and/or its authorised representatives shall be entitled, at any time and without giving notice to the Supplier, to carry out such tests (including penetration tests) as it may deem necessary",,EMPTY,No answer content
5190,#redflag,"The Buyer has a requirement for the solution APIs to provide a maximum response time of &lt; 50ms, 99.00% of the time.(we cannot commit to this. Mulesoft may be able to) ",,EMPTY,No answer content
5191,#yellowflag,"The Buyer has a requirement for the solution to provide a maximum response time of 2.5 seconds for all agent user interface interaction, for 99.00% of the time during business hours. The timing is mea",,EMPTY,No answer content
5192,#yellowflag,"the Buyer shall provide access to its personnel responsible for information assurance(we need to limit this, perhaps to SCCS) ",,EMPTY,No answer content
5193,#yellowflag,"The Buyer shall schedule security governance review meetings no less frequently than monthly which the Supplier shall, and procure that any Sub-contractor (as applicable) shall, attend.(the prime will",,EMPTY,No answer content
5194,#yellowflag,The documentation must include a reversion process should the upgrade require reverting at any point up until the upgrade becomes operational.(we do not allow reverting. this may apply to the implemen,,EMPTY,No answer content
5195,#redflag,"The DWP Offshoring Policy controls apply when a contractor or sub-contractor wishes to:? Allow staff based outside the UK to have access to DWP systems, services or official information;(we have a glo",,EMPTY,No answer content
5196,#redflag,The DWP Offshoring Policy controls apply when a contractor or sub-contractor wishes to:? Send diagnostic data to an organisation outside the UK as a result of break/fix activity.(we have a global supp,,EMPTY,No answer content
5197,#redflag,The IT Environment and/or the Services shall be Available when:End Users are able to access and utilise all the functions of the Supplier System and/or the Services; (this is not how we define availab,,EMPTY,No answer content
5198,#yellowflag,"The Potential?Provider?must provide root cause analysis reports, within 5 calendar days of resolving?a?Priority 1 incident related to the production solution.(we cannot commit to delivering an inciden",,EMPTY,No answer content
5199,#yellowflag,"The solution components must generate time-stamped audit events for every action that is taken, whether through administrative or user interfaces. Events created through any inbound interface also nee",,EMPTY,No answer content
5200,#yellowflag,"The Sub-contractor must not Process any Buyer Data outside the UK. The Buyer may permit the Sub-contractor to Process Buyer Data outside the UK and may impose conditions on that permission, with which",,EMPTY,No answer content
5201,#redflag,The Sub-contractor must perform appropriate checks on their staff before they may participate in the provision and or management of the Services. Those checks must include all pre-employment checks re,,EMPTY,No answer content
5202,#yellowflag,"The Supplier and any of its Sub-contractors, shall not access, process, host or transfer Buyer Data outside the United Kingdom without the prior written consent of the Buyer, and where the Buyer gives",,EMPTY,No answer content
5203,#yellowflag,the Supplier can demonstrate that a vulnerability in the Core Information Management System is not exploitable within the context of the Services (e.g. because it resides in a Software component which,,EMPTY,No answer content
5204,#yellowflag,"The Supplier shall, and procure that any Sub-contractor (as applicable) shall, complete the information security questionnaire in the format stipulated by the Buyer (the ?Information Security Question",,EMPTY,No answer content
5205,#yellowflag,"The Supplier shall, by 31 March of each year during the Term, provide to the Buyer a letter from its chief executive officer (or equivalent officer) confirming that having made due and careful enquiry",,EMPTY,No answer content
5206,#redflag,The Supplier shall not permit Supplier Staff who fail the security checks required by Paragraphs 4.1 and 4.2 to be involved in the management and/or provision of the Services except where the Buyer ha,,EMPTY,No answer content
5207,#yellowflag,"The Supplier shall provide the Buyer with the results of such Security Tests (in a form approved by the Buyer in advance) as soon as practicable, and in any case within 10Working Days, after completio",,EMPTY,No answer content
5208,#yellowflag,The Supplier shall review and update the Service Continuity Plan (and the risk analysis on which it is based):on a regular basis and as a minimum once every 6months;(Prime will need to create and upda,,EMPTY,No answer content
5209,#redflag,"The Supplier shall submit a plan for the proposed permitted maintenance hours, for review and sign-off by the Buyer, prior to the end of the Service Period immediately prior to the planned permitted m",,EMPTY,No answer content
5210,#yellowflag,"The Supplier shall test the Service Continuity Plan on a regular basis (and in any event not less than once in every Contract Year).(we test our DR, but prime will need to test SCP as it will likely b",,EMPTY,No answer content
5211,#yellowflag,The ?Fix Time? of a Service Incident is the period from the time that the Service Incident has been reported to the Supplier to the point of its Resolution and ?Resolution? means in relation to a Serv,,EMPTY,No answer content
5212,#yellowflag,"unless otherwise agreed in writing between the Parties, the date by which the vulnerability will be remedied, which must be:within three months of the date the Supplier received the IT Health Check re",,EMPTY,No answer content
5213,#yellowflag,"Where a new or emergent standard is to be developed or introduced by the Buyer, the Supplier shall be responsible for ensuring that the potential impact on the Supplier?s provision, or the Buyer?s rec",,EMPTY,No answer content
5214,#yellowflag,"Within 10Working Days of the end of each Service Period, the Supplier shall provide:a report to the Buyer Representative which summarises the performance by the Supplier against each of the Performanc",,EMPTY,No answer content
5215,#redflag,"Without prejudice to the provisions of Paragraph 8.3.3, where any Security Test carried out pursuant to this Paragraph 8 reveals any actual or potential Breach of Security or weaknesses (including un-", ,EMPTY,No answer content
5216,#yellowflag,RECOVERY001The supplier must demonstrate that regardless of any potential issues they have with their systems (for example; a loss of their network a significant loss of workforce or a loss of their i,,EMPTY,No answer content
5218,#yellowflag,SUPP015 The supplier must aim to ensure system availability of 99.999% on all components. Targets will be discussed and agreed with the supplier(we cannot come close to meeting this) ,,EMPTY,No answer content
5219,#yellowflag,"SUPP016DPP reserve the right to test supplier responses to incident and ability to meet SLA?s(we need to limit this. they can review our DR tests, but cannot test our DR beyond tabletop exercises). ",,EMPTY,No answer content
5220,#redflag,p 16 Procedures and controls to apply critical manufacturer recommended system updates and security patches (applying to hardware and system software) within 24 hours of their issue in line with the H,,EMPTY,No answer content
5221,#yellowflag,"p 7 Due to the sensitive information used by the FLC solution, and its critical role in the protection of the public from firearms, personnel must be deployed quickly with the relevant levels of clear",,EMPTY,No answer content
5222,#yellowflag,p 9 2.4Proposed individuals who are non-British/EEA nationals must either be in possession of leave to remain with no restrictions on their time to live/work in the UK or their leave to remain must be,,EMPTY,No answer content
5223,#yellowflag,"p 9 2.4 Security requirements will be defined in future correspondence, but is likely to include a requirement for SC and NPPV3 cleared individuals at a minimum.(we need to make sure this only applies",,EMPTY,No answer content
5224,#yellowflag,"Requests to restore data should be initiated by the tenderer within a maximum of 4 hours after notification from the Authority and rectified 8 hours after notification.(we cannot agree to this, the Pr",,EMPTY,No answer content
5225,#yellowflag,The Buyer shall be entitled to send a representative to witness the conduct of the Security Tests.(this can only apply to testing the Prime performs) ,,EMPTY,No answer content
5226,#redflag,"The Specification and Implementation Plan (if applicable) shall include provisions for major version upgrades of all COTS Software to be upgraded within 6 Months of the release of the latest version, ",,EMPTY,No answer content
5227,#yellowflag,The Supplier shall develop and maintain a Security Management Plan in accordance with this Schedule. The Supplier shall thereafter comply with its obligations set out in the Security Management Plan.(,,EMPTY,No answer content
5228,#redflag,The Supplier shall procure the application of security patches to vulnerabilities within a maximum period from the public release of such patches with those vulnerabilities categorised as ?Critical? w,,EMPTY,No answer content
5229,#yellowflag,"Without prejudice to any other right of audit or access granted to the Buyer pursuant to this Contract, the Buyer and/or its authorised representatives shall be entitled, at any time upon giving reaso",,EMPTY,No answer content
5230,#redflag,99.965% uptime on the system(we cannot commit to this) ,,EMPTY,No answer content
5231,#redflag,"At the Council's request and its expense, the Supplier shall grant access to the Council or its designated auditors to the premises, records and accounts of the Supplier, including its data processing",,EMPTY,No answer content
5232,#yellowflag,"28.1 The Authority requires a system infrastructure consisting of a minimum of two (2) locations, based in the UK, which must be accredited with UKAS ISO-27001, ISO14001, ISO-9001, ISO18001. Each loca",,EMPTY,No answer content
5233,#redflag,28.2.1 All locations are run in an active ? active mode to give The Authority surety that in the event of a failure of one location the service will continue to run seamlessly.(Neither MC nor Core run,,EMPTY,No answer content
5234,#redflag,"28.2.2 Each System Architecture has built in redundancies within the infrastructure for email, SMS and Voice Calls and therefore provide a 24/7, 365/366-day service without an unscheduled outage. Evid",,EMPTY,No answer content
5235,#redflag,"28.4.1 Be hosted in the UK(core can, other components not) ",,EMPTY,No answer content
5236,#redflag,35.2.4 The Supplier will take all reasonable measures to remediate the position whilst informing The Authority within a maximum of twenty-four (24) hours of detecting such anomalous or unauthorised ac,,EMPTY,No answer content
5237,#redflag,35.2.7 Ensure their Data Centre?s are based in the UK with no data leaving the UK and should be situated in different locations to protect against service outage should anything happen to a Data Centr,,EMPTY,No answer content
5238,#yellowflag,39.1.1 Any routine maintenance takes place outside of The Authority?s standard operating hours and must not incur any downtime whatsoever of the service i.e. must be non-disruptive(our maintenance may,,EMPTY,No answer content
5239,#redflag,"39.1.2 All software updates take place outside of peak periods, especially January, and as outlined in Section 10 - Volumes, unless critical in nature when any deployment must be agreed in advance wit",,EMPTY,No answer content
5240,#redflag,39.1.6 Security patches are applied as soon as possible but no later than N-1(we may patch low priority vulns slower than N-1) ,,EMPTY,No answer content
5241,#redflag,"40.2 The Authority must be satisfied that the Supplier can manage a BC/DR situation, however the requirement is for the solution to be designed to be resilient, thus avoiding the need for the BR/DR pl",,EMPTY,No answer content
5242,#redflag,9.1.5 De-risk exposure and reduce time to value through with fewer partner solution components and more ?native? solutions across the platform supply chain(may limit twilio and AWS hosted products) ,,EMPTY,No answer content
5243,#redflag,9.1 The platform must: Be a single hosted platform;(MC and Core are not on the same platform) ,,EMPTY,No answer content
5244,#redflag,47 Is there an Incident Response Plan that includes informing NHSBT in 24 hours of an incident (including a corrective and preventative action log)?(we cannot agree to 24 hour breach notification for ,,EMPTY,No answer content
5245,#redflag,"DX MAT NFR19 Information Security Where sub processors are used to process personal data to fulfil the contract, please provide details of the sub-processor including name, country of processing and a",,EMPTY,No answer content
5246,#redflag,DX MAT NFR34 Information Security Please indicate whether your organisation has an incident management program with an incident response plan that includes informing NHSBT in 24 hours of an incident(w,,EMPTY,No answer content
5247,#redflag,"DX MAT NFR56AccessibilityPlease provide details on how the solution and services it provides can be configured to support compliance to WCAG 2.1 (level AA), i.e. government accessibility requirements.",,EMPTY,No answer content
